dst_name,prb_id,timestamp,dst_addr,af,chegou_ao_destino,num_saltos,latencia_ms
youtube,64976,1782402209,192.178.54.110,4,True,13.0,87.046
youtube,7367,1782402204,142.250.0.91,4,True,,9.848
youtube,1001398,1782405796,142.251.128.142,4,True,7.0,8.644
youtube,1003469,1782405807,,4,False,,
youtube,1009606,1782405782,142.250.69.174,4,True,9.0,20.875
youtube,1009618,1782405804,142.251.214.174,4,True,9.0,30.702
youtube,1009825,1782405788,142.250.217.14,4,True,12.0,21.781
youtube,1010221,1782405783,74.125.29.91,4,True,,19.935
youtube,1014250,1782405808,142.251.12.93,4,True,,2.535
youtube,1015512,1782405786,142.251.20.93,4,True,,15.912
youtube,1015514,1782405788,172.217.29.238,4,True,10.0,3.064
youtube,1015709,1782405790,142.251.23.91,4,True,,14.559
youtube,1015907,1782405801,172.217.170.142,4,True,5.0,0.202
youtube,1016273,1782405782,172.253.144.91,4,True,,1.734
youtube,12383,1782405791,142.251.46.142,4,True,8.0,25.181
youtube,28296,1782405795,142.250.154.91,4,True,,14.725
youtube,32670,1782405799,172.217.29.110,4,True,18.0,37.735
youtube,33355,1782405792,142.250.107.91,4,True,,11.436
youtube,60496,1782405786,142.250.219.14,4,True,16.0,52.673
youtube,61129,1782405811,172.217.18.110,4,True,10.0,38.502
youtube,64976,1782405806,142.250.151.136,4,True,,104.083
youtube,7367,1782405803,64.233.186.93,4,True,,9.421
youtube,1016273,1782409379,74.125.24.190,4,True,,1.102
youtube,1001398,1782409398,142.251.129.110,4,True,7.0,8.487
youtube,1003469,1782409393,172.217.20.110,4,True,10.0,38.028
youtube,1009606,1782409383,142.250.73.142,4,True,9.0,17.051
youtube,1009618,1782409404,142.251.214.174,4,True,9.0,30.682
youtube,1009825,1782409388,142.250.65.78,4,True,12.0,22.006
youtube,1010221,1782409381,74.125.29.91,4,True,,23.945
youtube,1014250,1782409410,142.251.12.93,4,True,,2.633
youtube,1015512,1782409388,142.250.154.93,4,True,,15.534
youtube,1015514,1782409389,172.217.29.238,4,True,10.0,3.146
youtube,1015709,1782409393,142.251.23.93,4,True,,14.923
youtube,1015907,1782409398,192.178.54.142,4,True,5.0,0.701
youtube,12383,1782409387,142.251.46.142,4,True,8.0,25.107
youtube,28296,1782409394,142.250.154.93,4,True,,13.619
youtube,32670,1782409400,172.217.29.238,4,True,18.0,40.651
youtube,33355,1782409393,142.250.73.110,4,True,10.0,5.713
youtube,60496,1782409385,142.250.219.142,4,True,16.0,52.884
youtube,61129,1782409403,142.250.181.206,4,True,13.0,42.396
youtube,64976,1782409407,172.217.16.238,4,True,14.0,109.141
youtube,7367,1782409402,64.233.186.93,4,True,,9.52
youtube,1001398,1782412998,142.251.128.142,4,True,7.0,8.513
youtube,1003469,1782412992,142.251.209.174,4,True,14.0,39.589
youtube,1009606,1782412981,142.250.73.142,4,True,9.0,17.261
youtube,1009618,1782413004,142.251.214.174,4,True,9.0,28.455
youtube,1009825,1782412986,142.250.217.14,4,True,12.0,22.845
youtube,1010221,1782412983,74.125.29.190,4,True,,18.872
youtube,1014250,1782413010,172.253.118.93,4,True,,2.637
youtube,1015512,1782412989,142.250.154.136,4,True,,15.703
youtube,1015514,1782412987,142.250.219.206,4,True,10.0,3.192
youtube,1015709,1782412993,142.251.24.93,4,True,,17.833
youtube,1015907,1782413001,142.251.216.14,4,True,5.0,1.223
youtube,1016273,1782412980,142.250.4.93,4,True,,1.179
youtube,12383,1782412991,142.251.46.142,4,True,8.0,25.143
youtube,28296,1782412994,142.251.127.91,4,True,,12.734
youtube,32670,1782412999,172.217.30.110,4,True,18.0,36.689
youtube,33355,1782412993,173.194.43.93,4,True,,12.349
youtube,60496,1782412984,172.217.28.142,4,True,11.0,42.921
youtube,61129,1782413000,142.251.142.78,4,True,13.0,40.099
youtube,64976,1782413007,142.250.151.136,4,True,,104.188
youtube,7367,1782413002,142.250.0.190,4,True,,9.414
youtube,1016273,1782416579,142.251.12.190,4,True,,1.077
youtube,1001398,1782416596,142.251.128.142,4,True,7.0,8.607
youtube,1003469,1782416605,,4,False,,
youtube,1009606,1782416581,142.250.73.110,4,True,9.0,23.216
youtube,1009618,1782416605,142.251.214.174,4,True,9.0,30.782
youtube,1009825,1782416588,142.251.40.238,4,True,12.0,24.547
youtube,1010221,1782416580,74.125.29.136,4,True,,23.437
youtube,1014250,1782416611,172.253.118.93,4,True,,2.242
youtube,1015512,1782416586,142.250.154.93,4,True,,15.609
youtube,1015514,1782416587,142.250.219.206,4,True,10.0,3.233
youtube,1015709,1782416592,172.217.221.190,4,True,,14.88
youtube,1015907,1782416601,142.251.216.14,4,True,5.0,1.141
youtube,12383,1782416589,142.251.46.142,4,True,8.0,25.12
youtube,28296,1782416596,142.251.110.91,4,True,,14.186
youtube,32670,1782416597,172.217.30.110,4,True,18.0,38.726
youtube,33355,1782416594,172.253.117.136,4,True,,11.337
youtube,60496,1782416584,172.217.28.142,4,True,11.0,43.059
youtube,61129,1782416600,142.250.181.206,4,True,13.0,42.448
youtube,64976,1782416607,172.217.22.46,4,True,16.0,110.077
youtube,7367,1782416605,142.250.0.136,4,True,,9.199
youtube,1016273,1782420179,74.125.68.136,4,True,,1.569
youtube,1001398,1782420198,142.251.129.110,4,True,7.0,8.539
youtube,1003469,1782420207,,4,False,,
youtube,1009606,1782420182,142.250.69.174,4,True,9.0,17.677
youtube,1009618,1782420203,142.251.215.46,4,True,9.0,28.343
youtube,1009825,1782420186,142.250.191.14,4,True,12.0,21.604
youtube,1010221,1782420182,192.178.170.136,4,True,,20.425
youtube,1014250,1782420211,172.253.118.91,4,True,,2.859
youtube,1015512,1782420187,142.251.20.190,4,True,,15.651
youtube,1015514,1782420186,142.250.219.206,4,True,10.0,3.191
youtube,1015709,1782420191,142.251.23.136,4,True,,14.203
youtube,1015907,1782420201,192.178.54.142,4,True,5.0,0.689
youtube,12383,1782420191,142.250.72.206,4,True,8.0,26.132
youtube,28296,1782420194,192.178.183.190,4,True,,13.367
youtube,32670,1782420198,172.217.30.110,4,True,18.0,35.186
youtube,33355,1782420193,173.194.43.136,4,True,,10.51
youtube,60496,1782420184,142.250.219.142,4,True,16.0,53.136
youtube,61129,1782420204,142.251.142.78,4,True,13.0,39.998
youtube,64976,1782420209,142.250.74.174,4,True,14.0,108.87
youtube,7367,1782420201,142.250.0.136,4,True,,10.19
youtube,1001398,1782348193,2800:3f0:4002:807::200e,6,True,7.0,8.594
youtube,1003469,1782348209,2a00:1450:4006:800::200e,6,False,,
youtube,1009606,1782348196,2607:f8b0:400a:808::200e,6,True,12.0,26.749
youtube,1009618,1782348189,2607:f8b0:4008:809::200e,6,True,11.0,59.62
youtube,1009825,1782348201,2607:f8b0:4006:801::200e,6,True,13.0,24.04
youtube,1010221,1782348209,2a00:1450:400a:1000::88,6,True,,21.757
youtube,1014250,1782348204,2404:6800:4003:c05::88,6,False,,
youtube,1015512,1782348181,2a00:1450:4001:c21::5d,6,False,,
youtube,1015514,1782348207,2800:3f0:4001:83a::200e,6,True,13.0,3.44
youtube,1015709,1782348200,2404:6800:400b:c00e::5b,6,True,,27.753
youtube,1015907,1782348207,2c0f:fb50:4002:81e::200e,6,True,6.0,0.135
youtube,1016273,1782348210,2404:6800:4003:c0f::88,6,True,,1.164
youtube,12383,1782348199,2607:f8b0:400f:800::200e,6,True,14.0,31.302
youtube,32670,1782348197,2800:3f0:4001:807::200e,6,True,,30.641
youtube,33355,1782348185,2607:f8b0:400a:808::200e,6,True,6.0,5.571
youtube,60496,1782348191,2800:3f0:4004:811::200e,6,True,10.0,47.144
youtube,61129,1782348218,,6,False,,
youtube,64976,1782348186,2c0f:fb50:4003:802::200e,6,True,13.0,12.147
youtube,7367,1782348193,2800:3f0:4003:c03::5b,6,True,,9.675
youtube,28296,1782351779,2a00:1450:4001:c15::88,6,True,,14.301
youtube,1001398,1782351792,2800:3f0:4002:815::200e,6,True,7.0,7.808
youtube,1003469,1782351804,2a00:1450:4006:800::200e,6,False,,
youtube,1009606,1782351799,2607:f8b0:400a:808::200e,6,True,12.0,21.168
youtube,1009618,1782351788,2607:f8b0:4008:809::200e,6,True,11.0,59.587
youtube,1009825,1782351801,2607:f8b0:4006:801::200e,6,True,13.0,23.003
youtube,1010221,1782351810,2a00:1450:400a:1000::5d,6,True,,17.531
youtube,1014250,1782351802,2404:6800:4003:c05::5b,6,False,,
youtube,1015512,1782351782,2a00:1450:4001:c17::5b,6,False,,
youtube,1015514,1782351807,2800:3f0:4001:817::200e,6,True,11.0,2.866
youtube,1015709,1782351801,2404:6800:400b:c017::5d,6,True,,27.049
youtube,1015907,1782351810,2c0f:fb50:4002:804::200e,6,True,6.0,0.529
youtube,1016273,1782351810,2404:6800:4003:c01::5b,6,True,,1.342
youtube,12383,1782351798,2607:f8b0:400f:805::200e,6,True,16.0,31.41
youtube,32670,1782351796,2800:3f0:4001:807::200e,6,True,,30.444
youtube,33355,1782351787,2607:f8b0:400e:c17::5d,6,True,,12.449
youtube,60496,1782351792,2800:3f0:4001:845::200e,6,True,7.0,49.094
youtube,61129,1782351804,2a00:1450:4006:815::200e,6,False,,
youtube,64976,1782351787,2c0f:fb50:4003:801::200e,6,True,9.0,10.86
youtube,7367,1782351792,2800:3f0:4003:c02::88,6,True,,8.729
youtube,28296,1782355379,2a00:1450:4001:c17::88,6,True,,14.005
youtube,1001398,1782355390,2800:3f0:4002:815::200e,6,True,7.0,7.767
youtube,1003469,1782355410,2a00:1450:4006:812::200e,6,False,,
youtube,1009606,1782355398,2607:f8b0:400e:c08::5b,6,True,,21.941
youtube,1009618,1782355388,2607:f8b0:4008:817::200e,6,True,13.0,63.339
youtube,1009825,1782355404,2607:f8b0:4006:80e::200e,6,True,14.0,21.822
youtube,1010221,1782355409,2a00:1450:400a:1000::88,6,True,,19.344
youtube,1014250,1782355403,2404:6800:4003:c11::be,6,False,,
youtube,1015512,1782355380,2a00:1450:4001:c0f::5d,6,False,,
youtube,1015514,1782355408,2800:3f0:4001:83a::200e,6,True,13.0,3.379
youtube,1015709,1782355401,2404:6800:400b:c00c::88,6,True,,27.704
youtube,1015907,1782355407,2c0f:fb50:4002:81e::200e,6,True,6.0,0.164
youtube,1016273,1782355408,2404:6800:4003:c02::5d,6,True,,1.619
youtube,12383,1782355398,2607:f8b0:400f:805::200e,6,True,16.0,31.528
youtube,32670,1782355398,2800:3f0:4001:807::200e,6,True,,33.545
youtube,33355,1782355388,2607:f8b0:400e:c17::5d,6,True,,12.626
youtube,60496,1782355391,2800:3f0:4004:813::200e,6,True,10.0,46.995
youtube,61129,1782355404,2a00:1450:4006:814::200e,6,False,,
youtube,64976,1782355386,2c0f:fb50:4003:802::200e,6,True,13.0,11.925
youtube,7367,1782355392,2800:3f0:4003:c03::88,6,True,,8.815
youtube,1015512,1782358979,2a00:1450:4001:c17::88,6,False,,
youtube,28296,1782358979,2a00:1450:4001:c15::5d,6,True,,14.925
youtube,1001398,1782358990,2800:3f0:4002:807::200e,6,True,7.0,8.673
youtube,1003469,1782359011,2a00:1450:4006:812::200e,6,False,,
youtube,1009606,1782358998,2607:f8b0:400a:800::200e,6,True,10.0,17.717
youtube,1009618,1782358989,2607:f8b0:4008:817::200e,6,True,13.0,63.266
youtube,1009825,1782359003,2607:f8b0:4006:802::200e,6,True,17.0,23.344
youtube,1010221,1782359010,2a00:1450:400a:1000::5d,6,True,,18.481
youtube,1014250,1782359001,2404:6800:4003:c05::88,6,False,,
youtube,1015514,1782359007,2800:3f0:4001:817::200e,6,True,11.0,2.855
youtube,1015709,1782359001,2404:6800:400b:c017::88,6,True,,28.036
youtube,1015907,1782359009,2c0f:fb50:4002:81e::200e,6,True,6.0,0.161
youtube,1016273,1782359009,2404:6800:4003:c11::5d,6,True,,1.285
youtube,12383,1782358997,2607:f8b0:400f:806::200e,6,True,16.0,31.344
youtube,32670,1782358998,2800:3f0:4001:83a::200e,6,True,,34.106
youtube,33355,1782358986,2607:f8b0:400a:800::200e,6,True,8.0,5.517
youtube,60496,1782358989,2800:3f0:4001:845::200e,6,True,7.0,47.549
youtube,61129,1782359013,2a00:1450:4006:815::200e,6,False,,
youtube,64976,1782358986,2c0f:fb50:4003:801::200e,6,True,9.0,11.311
youtube,7367,1782358994,2800:3f0:4003:c03::5b,6,True,,9.609
youtube,1001398,1782362592,2800:3f0:4002:807::200e,6,True,7.0,8.575
youtube,1003469,1782362606,2a00:1450:4006:814::200e,6,False,,
youtube,1009606,1782362599,2607:f8b0:400a:808::200e,6,True,12.0,25.658
youtube,1009618,1782362588,2607:f8b0:4008:817::200e,6,True,13.0,63.291
youtube,1009825,1782362604,2607:f8b0:4006:801::200e,6,True,13.0,22.351
youtube,1010221,1782362609,2a00:1450:400a:1000::5b,6,True,,18.731
youtube,1014250,1782362603,2404:6800:4003:c11::88,6,False,,
youtube,1015512,1782362582,2a00:1450:4001:c17::5b,6,False,,
youtube,1015514,1782362605,2800:3f0:4001:817::200e,6,True,11.0,2.815
youtube,1015709,1782362599,2404:6800:400b:c01b::5b,6,True,,27.567
youtube,1015907,1782362608,2c0f:fb50:4002:804::200e,6,True,6.0,0.547
youtube,1016273,1782362608,2404:6800:4003:c11::be,6,True,,1.52
youtube,12383,1782362598,2607:f8b0:400f:800::200e,6,True,14.0,31.045
youtube,28296,1782362580,2a00:1450:4001:c15::5b,6,True,,12.818
youtube,32670,1782362596,2800:3f0:4001:83a::200e,6,True,,34.629
youtube,33355,1782362585,2607:f8b0:400a:80c::200e,6,True,10.0,5.678
youtube,60496,1782362591,2800:3f0:4001:845::200e,6,True,7.0,47.497
youtube,61129,1782362614,2a00:1450:4006:81f::200e,6,False,,
youtube,64976,1782362587,2c0f:fb50:4003:801::200e,6,True,9.0,11.368
youtube,7367,1782362594,2800:3f0:4003:c03::5d,6,True,,9.394
youtube,1015512,1782366179,2a00:1450:4001:c0f::5d,6,False,,
youtube,28296,1782366179,2a00:1450:4001:c15::5d,6,True,,14.468
youtube,1001398,1782366190,2800:3f0:4002:815::200e,6,True,7.0,7.784
youtube,1003469,1782366208,2a00:1450:4006:822::200e,6,False,,
youtube,1009606,1782366197,2607:f8b0:400a:809::200e,6,True,8.0,26.784
youtube,1009618,1782366187,2607:f8b0:4008:817::200e,6,True,13.0,63.042
youtube,1009825,1782366201,2607:f8b0:4006:81a::200e,6,True,13.0,22.725
youtube,1010221,1782366210,2a00:1450:400a:1000::be,6,True,,18.648
youtube,1014250,1782366203,2404:6800:4003:c00::88,6,False,,
youtube,1015514,1782366208,2800:3f0:4001:83a::200e,6,True,13.0,3.402
youtube,1015709,1782366201,2404:6800:400b:c00e::5d,6,True,,26.292
youtube,1015907,1782366210,2c0f:fb50:4002:80b::200e,6,True,5.0,0.794
youtube,1016273,1782366210,2404:6800:4003:c00::5b,6,True,,1.363
youtube,12383,1782366197,2607:f8b0:400f:807::200e,6,True,14.0,31.554
youtube,32670,1782366197,2800:3f0:4001:815::200e,6,True,,30.321
youtube,33355,1782366188,2607:f8b0:400e:c07::be,6,True,,11.728
youtube,60496,1782366189,2800:3f0:4004:80e::200e,6,True,10.0,46.79
youtube,61129,1782366203,2a00:1450:4006:821::200e,6,False,,
youtube,64976,1782366189,2a00:1450:4009:c17::5b,6,True,,104.876
youtube,7367,1782366192,2800:3f0:4003:c03::5b,6,True,,9.924
youtube,1015512,1782369779,2a00:1450:4001:c17::88,6,False,,
youtube,28296,1782369778,2a00:1450:4016:803::200e,6,True,7.0,11.036
youtube,1001398,1782369790,2800:3f0:4002:815::200e,6,True,7.0,7.77
youtube,1003469,1782369804,2a00:1450:4006:81a::200e,6,False,,
youtube,1009606,1782369798,2607:f8b0:400a:802::200e,6,True,10.0,26.32
youtube,1009618,1782369788,2607:f8b0:4008:817::200e,6,True,13.0,62.891
youtube,1009825,1782369804,2607:f8b0:4006:80e::200e,6,True,14.0,21.667
youtube,1010221,1782369807,2a00:1450:400a:1000::88,6,True,,18.742
youtube,1014250,1782369802,2404:6800:4003:c0f::5d,6,False,,
youtube,1015514,1782369808,2800:3f0:4001:816::200e,6,True,13.0,3.792
youtube,1015709,1782369801,2404:6800:400b:c00e::5d,6,True,,26.205
youtube,1015907,1782369808,2c0f:fb50:4002:80b::200e,6,True,5.0,0.866
youtube,1016273,1782369809,2404:6800:4003:c1a::be,6,True,,1.944
youtube,12383,1782369797,2607:f8b0:400f:805::200e,6,True,16.0,31.519
youtube,32670,1782369798,2800:3f0:4001:836::200e,6,True,,32.558
youtube,33355,1782369786,2607:f8b0:400a:80d::200e,6,True,8.0,5.581
youtube,60496,1782369792,2800:3f0:4004:80c::200e,6,True,12.0,47.068
youtube,61129,1782369811,2a00:1450:4006:814::200e,6,False,,
youtube,64976,1782369788,2a00:1450:4009:c17::88,6,True,,105.192
youtube,7367,1782369793,2800:3f0:4003:c00::5b,6,True,,9.535
youtube,1001398,1782373392,2800:3f0:4002:807::200e,6,True,7.0,8.595
youtube,1003469,1782373410,2a00:1450:4006:800::200e,6,False,,
youtube,1009606,1782373397,2607:f8b0:400a:800::200e,6,True,10.0,17.538
youtube,1009618,1782373387,2607:f8b0:4008:817::200e,6,True,13.0,62.919
youtube,1009825,1782373404,2607:f8b0:4006:80e::200e,6,True,14.0,22.67
youtube,1010221,1782373408,2a00:1450:400a:1000::be,6,True,,19.46
youtube,1014250,1782373404,2404:6800:4003:c11::5b,6,False,,
youtube,1015512,1782373380,2a00:1450:4001:c0f::88,6,False,,
youtube,1015514,1782373407,2800:3f0:4001:817::200e,6,True,11.0,2.861
youtube,1015709,1782373401,2404:6800:400b:c005::be,6,True,,24.886
youtube,1015907,1782373407,2c0f:fb50:4002:81e::200e,6,True,6.0,0.169
youtube,1016273,1782373411,2404:6800:4003:c00::88,6,True,,1.773
youtube,12383,1782373399,2607:f8b0:400f:800::200e,6,True,14.0,31.138
youtube,28296,1782373382,2a00:1450:4001:c13::be,6,True,,12.711
youtube,32670,1782373397,2800:3f0:4001:836::200e,6,True,,35.562
youtube,33355,1782373385,2607:f8b0:400a:80d::200e,6,True,8.0,5.679
youtube,60496,1782373390,2800:3f0:4004:80f::200e,6,True,10.0,46.617
youtube,61129,1782373405,2a00:1450:4006:81f::200e,6,False,,
youtube,64976,1782373387,2a00:1450:4009:c13::5d,6,True,,107.116
youtube,7367,1782373393,2800:3f0:4003:c00::5d,6,True,,9.452
youtube,1015512,1782376979,2a00:1450:4001:c17::88,6,False,,
youtube,1001398,1782376993,2800:3f0:4002:807::200e,6,True,7.0,8.576
youtube,1003469,1782377005,2a00:1450:4006:800::200e,6,False,,
youtube,1009606,1782376996,2607:f8b0:400a:808::200e,6,True,12.0,21.477
youtube,1009618,1782376988,2607:f8b0:4008:817::200e,6,True,13.0,62.674
youtube,1009825,1782377004,2607:f8b0:4006:80e::200e,6,True,14.0,22.718
youtube,1010221,1782377009,2a00:1450:400a:1000::5d,6,True,,20.65
youtube,1014250,1782377002,2404:6800:4003:c05::88,6,False,,
youtube,1015514,1782377005,2800:3f0:4001:83a::200e,6,True,13.0,3.437
youtube,1015709,1782376999,2404:6800:400b:c00c::5b,6,True,,27.713
youtube,1015907,1782377010,2c0f:fb50:4002:80b::200e,6,True,5.0,0.844
youtube,1016273,1782377008,2404:6800:4003:c1a::5b,6,True,,1.462
youtube,12383,1782376998,2607:f8b0:400f:807::200e,6,True,14.0,31.428
youtube,28296,1782376980,2a00:1450:4001:c15::5b,6,True,,13.117
youtube,32670,1782376996,2800:3f0:4001:836::200e,6,True,,36.078
youtube,33355,1782376985,2607:f8b0:400a:802::200e,6,True,10.0,5.578
youtube,60496,1782376992,2800:3f0:4001:845::200e,6,True,7.0,47.259
youtube,61129,1782377004,2a00:1450:4006:81f::200e,6,False,,
youtube,64976,1782376989,2c0f:fb50:4003:803::200e,6,True,9.0,12.826
youtube,7367,1782376990,2800:3f0:4003:c00::5d,6,True,,9.435
youtube,1015512,1782380579,2a00:1450:4001:c0f::88,6,False,,
youtube,1001398,1782380593,2800:3f0:4002:815::200e,6,True,7.0,7.749
youtube,1003469,1782380603,2a00:1450:4006:812::200e,6,False,,
youtube,1009606,1782380600,2607:f8b0:400a:808::200e,6,True,12.0,17.966
youtube,1009618,1782380590,2607:f8b0:4008:817::200e,6,True,13.0,62.797
youtube,1009825,1782380603,2607:f8b0:4006:802::200e,6,True,17.0,22.294
youtube,1010221,1782380609,2a00:1450:400a:1000::be,6,True,,18.784
youtube,1014250,1782380604,2404:6800:4003:c0f::88,6,False,,
youtube,1015514,1782380608,2800:3f0:4001:817::200e,6,True,11.0,2.885
youtube,1015709,1782380601,2404:6800:400b:c006::5d,6,True,,27.617
youtube,1015907,1782380610,2c0f:fb50:4002:80b::200e,6,True,5.0,0.831
youtube,1016273,1782380608,2404:6800:4003:c02::be,6,True,,1.597
youtube,12383,1782380599,2607:f8b0:400f:807::200e,6,True,14.0,31.487
youtube,28296,1782380582,2a00:1450:4001:c0f::88,6,True,,13.642
youtube,32670,1782380598,2800:3f0:4001:836::200e,6,True,,34.134
youtube,33355,1782380588,2607:f8b0:400a:80c::200e,6,True,10.0,5.033
youtube,60496,1782380590,2800:3f0:4004:80c::200e,6,True,12.0,47.037
youtube,61129,1782380604,2a00:1450:4006:812::200e,6,False,,
youtube,64976,1782380589,2c0f:fb50:4002:81d::200e,6,True,14.0,132.346
youtube,7367,1782380592,2800:3f0:4003:c02::5b,6,True,,9.311
youtube,1001398,1782384191,2800:3f0:4002:807::200e,6,True,7.0,8.577
youtube,1003469,1782384203,2a00:1450:4006:812::200e,6,False,,
youtube,1009606,1782384197,2607:f8b0:400e:c00::5d,6,True,,22.101
youtube,1009618,1782384190,2607:f8b0:4008:817::200e,6,True,13.0,63.025
youtube,1009825,1782384202,2607:f8b0:4006:80e::200e,6,True,14.0,22.313
youtube,1010221,1782384209,2a00:1450:400a:1000::be,6,True,,18.706
youtube,1014250,1782384204,2404:6800:4003:c11::5b,6,False,,
youtube,1015512,1782384182,2a00:1450:4001:c17::5b,6,False,,
youtube,1015514,1782384205,2800:3f0:4001:83a::200e,6,True,13.0,3.359
youtube,1015709,1782384199,2404:6800:400b:c005::88,6,True,,24.129
youtube,1015907,1782384207,2c0f:fb50:4002:81e::200e,6,True,6.0,0.146
youtube,1016273,1782384211,2404:6800:4003:c00::be,6,True,,1.346
youtube,12383,1782384198,2607:f8b0:400f:805::200e,6,True,16.0,31.499
youtube,28296,1782384180,2a00:1450:4001:c13::5b,6,True,,14.983
youtube,32670,1782384197,2800:3f0:4001:815::200e,6,True,,34.994
youtube,33355,1782384186,2607:f8b0:400a:800::200e,6,True,8.0,5.609
youtube,60496,1782384191,2800:3f0:4004:80f::200e,6,True,10.0,46.739
youtube,61129,1782384203,2a00:1450:4006:800::200e,6,False,,
youtube,64976,1782384189,2607:f8b0:4002:c1b::5d,6,True,,187.54
youtube,7367,1782384194,2800:3f0:4003:c03::be,6,True,,9.702
youtube,1001398,1782387792,2800:3f0:4002:815::200e,6,True,7.0,7.796
youtube,1003469,1782387804,2a00:1450:4006:81b::200e,6,False,,
youtube,1009606,1782387796,2607:f8b0:400a:80d::200e,6,True,12.0,17.917
youtube,1009618,1782387790,2607:f8b0:4008:817::200e,6,True,13.0,63.88
youtube,1009825,1782387801,2607:f8b0:4006:80e::200e,6,True,14.0,22.395
youtube,1010221,1782387808,2a00:1450:400a:1000::5d,6,True,,18.9
youtube,1014250,1782387802,2404:6800:4003:c00::88,6,False,,
youtube,1015512,1782387781,2a00:1450:4001:c21::5d,6,False,,
youtube,1015514,1782387807,2800:3f0:4001:817::200e,6,True,11.0,2.945
youtube,1015709,1782387799,2404:6800:400b:c006::5b,6,True,,24.795
youtube,1015907,1782387809,2c0f:fb50:4002:80b::200e,6,True,5.0,0.907
youtube,1016273,1782387811,2404:6800:4003:c04::5b,6,True,,1.284
youtube,12383,1782387797,2607:f8b0:400f:805::200e,6,True,16.0,31.324
youtube,28296,1782387780,2a00:1450:4016:803::200e,6,True,7.0,11.09
youtube,32670,1782387796,2800:3f0:4001:836::200e,6,True,,34.377
youtube,33355,1782387785,2607:f8b0:400a:80c::200e,6,True,10.0,5.672
youtube,60496,1782387790,2800:3f0:4004:80f::200e,6,True,10.0,46.674
youtube,61129,1782387805,2a00:1450:4006:81f::200e,6,False,,
youtube,64976,1782387788,2a00:1450:4006:816::200e,6,True,15.0,109.63
youtube,7367,1782387793,2800:3f0:4003:c03::5d,6,True,,9.826
youtube,28296,1782391379,2a00:1450:4016:803::200e,6,True,7.0,11.094
youtube,1001398,1782391391,2800:3f0:4002:815::200e,6,True,7.0,7.817
youtube,1003469,1782391409,2a00:1450:4006:800::200e,6,False,,
youtube,1009606,1782391398,2607:f8b0:400a:80d::200e,6,True,12.0,17.613
youtube,1009618,1782391389,2607:f8b0:4008:817::200e,6,True,13.0,63.788
youtube,1009825,1782391402,2607:f8b0:4006:803::200e,6,True,13.0,22.883
youtube,1010221,1782391409,2a00:1450:400a:1000::88,6,True,,19.212
youtube,1014250,1782391403,2404:6800:4003:c0f::5d,6,False,,
youtube,1015512,1782391380,2a00:1450:4001:c17::88,6,False,,
youtube,1015514,1782391405,2800:3f0:4001:817::200e,6,True,11.0,2.985
youtube,1015709,1782391402,2404:6800:400b:c006::5b,6,True,,24.91
youtube,1015907,1782391408,2c0f:fb50:4002:81e::200e,6,True,6.0,0.131
youtube,1016273,1782391407,2404:6800:4003:c0f::5b,6,True,,1.558
youtube,12383,1782391398,2607:f8b0:400f:807::200e,6,True,14.0,31.346
youtube,32670,1782391395,2800:3f0:4001:807::200e,6,True,,31.266
youtube,33355,1782391384,2607:f8b0:400a:80d::200e,6,True,8.0,5.565
youtube,60496,1782391391,2800:3f0:4004:80f::200e,6,True,10.0,46.785
youtube,61129,1782391406,2a00:1450:4006:81f::200e,6,False,,
youtube,64976,1782391386,2a00:1450:4009:c13::5d,6,True,,107.994
youtube,7367,1782391391,2800:3f0:4003:c03::5d,6,True,,9.222
youtube,28296,1782394979,2a00:1450:4001:c25::5b,6,True,,13.342
youtube,1001398,1782394992,2800:3f0:4002:815::200e,6,True,7.0,7.853
youtube,1003469,1782395008,2a00:1450:4006:812::200e,6,False,,
youtube,1009606,1782394996,2607:f8b0:400a:809::200e,6,True,8.0,17.197
youtube,1009618,1782394988,2607:f8b0:4008:817::200e,6,True,13.0,61.824
youtube,1009825,1782395003,2607:f8b0:4006:816::200e,6,True,13.0,22.477
youtube,1010221,1782395008,2a00:1450:400a:1000::be,6,True,,19.339
youtube,1014250,1782395003,2404:6800:4003:c00::be,6,False,,
youtube,1015512,1782394982,2a00:1450:4001:c0f::5b,6,False,,
youtube,1015514,1782395005,2800:3f0:4001:83a::200e,6,True,13.0,3.319
youtube,1015709,1782395002,2404:6800:400b:c00e::be,6,True,,26.546
youtube,1015907,1782395008,2c0f:fb50:4002:80b::200e,6,True,5.0,0.905
youtube,1016273,1782395008,2404:6800:4003:c02::5b,6,True,,1.441
youtube,12383,1782394998,2607:f8b0:400f:800::200e,6,True,14.0,31.251
youtube,32670,1782394998,2800:3f0:4001:83a::200e,6,True,,33.499
youtube,33355,1782394987,2607:f8b0:400a:800::200e,6,True,8.0,5.675
youtube,60496,1782394990,2800:3f0:4001:845::200e,6,True,7.0,47.539
youtube,61129,1782395005,2a00:1450:4006:81d::200e,6,False,,
youtube,64976,1782394987,2a00:1450:4009:c13::5b,6,True,,106.541
youtube,7367,1782394993,2800:3f0:4003:c00::be,6,True,,9.696
youtube,1015512,1782398579,2a00:1450:4001:c0f::be,6,False,,
youtube,28296,1782398579,2a00:1450:4001:c17::5d,6,True,,13.898
youtube,1001398,1782398590,2800:3f0:4002:807::200e,6,True,7.0,8.617
youtube,1003469,1782398608,2a00:1450:4006:822::200e,6,False,,
